title,author,edition_count,cover_url,book_url,publish_date,publisher,language,pages,subjects
Myŏngga myŏngin: Korea Interior Design Best Awards,"Chi-hyŏn Yi, Yŏn-hwa Kwŏn, Chi-ye Pak, Myŏng-bo Sim",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32679146W/Myŏngga_myŏngin?edition=key%3A/books/OL44494399M,2015,Kain Tijain Laep,Korean,267,"Interior architecture, Pictorial works, Awards, Korea (South)"
Che 34-hoe Sŏul-si Kŏnch'uksang: 34th Seoul Architecture Awards : 2016 서울건축문화제,Seoul (Korea),1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44296397W/Che_34-hoe_Sŏul-si_Kŏnch'uksang?edition=key%3A/books/OL60539129M,2015,서울특별시,Korean,130,"Architectural design, Awards, Korea (South), 21st century"
Young Belgian art prize,"Edwin Carels, Gerard de Viet",1,https://covers.openlibrary.org/b/id/10825449-M.jpg,https://openlibrary.org/works/OL24310049W/Young_Belgian_art_prize?edition=key%3A/books/OL32156538M,2015,Lannoo,"English,Dutch,French",143,"Belgian Art, Exhibitions, Awards, Kunst, Kunstpreis, Belgien, 21st century"
"2015 김수근건축상: 2015 Kim Swoo Geun Prize : Che 23-hoe Kim Su-gŭn Kŏnch'uksang, 2015 Kim Su-gŭn P'ŭribyusang, Kim Su-gŭn P'ŭribyusang chun'gongjak",김수근문화재단,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44317630W/2015_김수근건축상?edition=key%3A/books/OL60563446M,2015,Kim Sugŭn Munhwa Chaedan,Korean,167,"Architectural design, Awards, Architects, Korea (South), 21st century"
Transformative Urban Open Space: The ULI Urban Open Space Award 2010-2015,Daniel Lobo,1,https://covers.openlibrary.org/b/id/8955834-M.jpg,https://openlibrary.org/works/OL20296871W/Transformative_Urban_Open_Space?edition=key%3A/books/OL27498541M,"Oct 01, 2015",Urban Land Institute,English,42,"City planning, Open spaces, Awards, Urban Land use, Competitions"
良圓: chasing the pearl,吳依臻,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44477446W/良圓?edition=key%3A/books/OL60747460M,2015,Tang jiang jiao yu ji jin hui.,"Chinese,English",143,"Tang Prize, Awards, Design, Award winners"
Rietveldprijs 2015: de beste gebouwen van Utrecht,"Mascha van Damme, Mark Hendriks",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32723833W/Rietveldprijs_2015?edition=key%3A/books/OL44542395M,2015,Uitgeverij Thoth,Dutch,48,"Architecture, Awards, History, Netherlands, Utrecht, 21st century"
Der Friedensnobelpreis: ein Abriss,Emil Bobi,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44520710W/Der_Friedensnobelpreis?edition=key%3A/books/OL60797335M,2015,"Ecowin, bei Benevento Publishing, eine Marke der Red Bull Media House GmbH",German,192,"Peace, Awards, History, Nobel Prizes, Political aspects, Pacifists, Nobelstiftelsen"
Thomas Hettche trifft Wilhelm Raabe: der Wilhelm Raabe-Literaturpreis und seine Folgen,"Hubert Winkels, Christof Hamann",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32654888W/Thomas_Hettche_trifft_Wilhelm_Raabe?edition=key%3A/books/OL44468603M,2015,Wallstein Verlag,German,89,"Themes, motives, Criticism and interpretation, Awards, Influence, In literature, Nature in literature, Wilhelm Raabe-Literaturpreis, Thomas Hettche, Wilhelm Raabe (1831-1910), Pfaueninsel (Germany)"
"Mutige Aufklärer im digitalen Zeitalter: Carl-von-Ossietzky-Medaillen an Edward Snowden, Laura Poitras und Glenn Greenwald : eine Publikation der Internationalen Liga für Menschenrechte e.V.","Rolf Gössner, Gerhard R. Baum, International League for the Rights of M...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44527081W/Mutige_Aufklärer_im_digitalen_Zeitalter?edition=key%3A/books/OL60804668M,2015,Internationale Liga für Menschenrechte - im Geiste von Carl von Ossietzkys,German,100,"Carl-von-Ossietzky-Medaille, Whistle blowing, Awards, Human rights, Electronic surveillance, Electronic data processing, Leaks (Disclosure of information), United States. National Security Agency, Edward J. Snowden (1983-), Laura Poitras, Glenn Greenwald"
500 Portraits: 25 Years of the BP Portrait Award,"Peter Mather, Sandy Nairne, Sarah Howgate",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21105941W/500_Portraits?edition=key%3A/books/OL28569674M,2015,National Portrait Gallery Publications,English,336,"Portrait painting, Painting, british, Catalogs, Awards, BP Portrait Award"
"Memoria, Premio Internacional Pedro Henríquez Ureña 2014: otorgado al poeta nicaragüense Ernesto Cardenal y al escritor uruguayo Eduardo Galeano",Luis O. Brea Franco,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32692303W/Memoria_Premio_Internacional_Pedro_Henríquez_Ureña_2014?edition=key%3A/books/OL44508333M,2015,Ministerio de Cultura,Spanish,159,"Latin American literature, History and criticism, Awards, Criticism and interpretation, Spanish American literature, Nicaraguan Poets, Dominican Authors, Uruguayan Authors, Pedro Henríquez Ureña (1884-1946), José Emilio Pacheco, Eduardo Galeano (1940-2015), Ernesto Cardenal, 20th century, 21st century"
Triển lãm mỹ thuật Việt Nam 2015,,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44825368W/Triển_lãm_mỹ_thuật_Việt_Nam_2015?edition=key%3A/books/OL61191144M,2015,Nhà xuất bản Mỹ thuật,Vietnamese,195,"Artists, Vietnamese Art, Exhibitions, Art, Awards, Vietnam, 21st century"
Green infrastructure: Contemporary German Landscape Architecture Prize,Bund Deutscher Landschafts-Architekten,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22320726W/Green_infrastructure?edition=key%3A/books/OL30399830M,2015,Birkhäuser,"English,German",176,"Landscape architecture, Awards, Urban ecology (biology), Germany"
Die lange Nacht der Trauer: Erzählen als Weg aus der Gewalt? : Hans-Kilian-Preis 2013,"Hans Joas, Jürgen Straub",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44830402W/Die_lange_Nacht_der_Trauer?edition=key%3A/books/OL61196849M,2015,Psychosozial-Verlag,German,71,"Violence, Social psychology, Criticism and interpretation, Awards, Alfred Döblin (1878-1957), Hans Joas (1948-), Germany"
"Internationaler Faber-Castell Preis für Zeichnung 2015: International Faber-Castell drawing award 2015 : Ed Atkins, Anastasia Ax, Ulla von Brandenburg, Aleksandra Chaushova, Julia Haller","Jacqueline Todd, Sylvia Zirden",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32702438W/Internationaler_Faber-Castell_Preis_für_Zeichnung_2015?edition=key%3A/books/OL44519010M,2015,VfmK Verlag für moderne Kunst GmbH,"German,English",120,"Drawing, Exhibitions, Awards, 21st century"
Society of Illustrators: 55th Annual of American Illustration,Inc Society of Illustrators,1,https://covers.openlibrary.org/b/id/10830807-M.jpg,https://openlibrary.org/works/OL24313743W/Society_of_Illustrators?edition=key%3A/books/OL32167750M,"Mar 01, 2014",Society of Illustrators,,586,"Commercial art, Awards, Illustration of books, Illustration des livres, Prix et récompenses"
Ongaku geinōshō jiten: 2007-2013,Nichigai Asoshiētsu,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22962542W/Ongaku_geinōshō_jiten?edition=key%3A/books/OL30868729M,2014,Nichigai Asoshiētsu,Japanese,672,"Arts, Awards, Ongaku-Benran, Geinō-Benran, Hyōshō-Benran, Japan"
Best highrises 2014/15,"Peter Körner, Peter Cachola Schmal, Corinne Elsesser, Josephine Cordero Sapien, Jeremy Gaines, Mary Dobrian, Ulrike Bischoff",1,https://covers.openlibrary.org/b/id/13867876-M.jpg,https://openlibrary.org/works/OL22301382W/Best_highrises_2014_15?edition=key%3A/books/OL30377842M,2014,"DAM, Deutsches Architekturmuseum",German,112,"Awards, Skyscrapers"
Luis García de Arellano: Medalla al Mérito,Octavio Herrera Pérez,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22301473W/Luis_García_de_Arellano?edition=key%3A/books/OL30377939M,2014,"Congreso del Estado de Tamaulipas, Instituto de Investigaciones Parlamentarias",Spanish,120,"Politics and government, Awards, Political science, Luis García de Arellano, Tamaulipas (Mexico : State), 19th century"
"Rūpavāhinī Rājya Sammāna Uḷela, 2013: 2014 Janavāri masa 12 văni dina pasvari 6.00 ṭa Banḍāranāyaka Anusmaraṇa Jātyāntara Sammankraṇa Śālāvē dī = Tolaikkāṭci Araca Virutu Vil̲ā, 2013 = Rupavahini State Awards Ceremony, 2013",Sri Lanka) Rūpavāhinī Rājya Sammāna Uḷel...,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL23262674W/Rūpavāhinī_Rājya_Sammāna_Uḷela_2013?edition=key%3A/books/OL31102738M,2014,[Saṃskr̥tika Kaṭayutu Depārtamēntuva],Sinhala,166,"Television, Awards, Sri Lanka"
"Agenda for the 8th NFC: lessons from the 7th NFC award, post-7th NFC development and emerging issues",Muhammad Sabir,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22888192W/Agenda_for_the_8th_NFC?edition=key%3A/books/OL30802288M,2014,Social Policy and Development Centre,English,39,"Social conditions, Provinces, Statistics, Awards, Appropriations and expenditures, Pakistan"
Die Villa heute - Baukultur und Lebensart: 25 ausgezeichnete Beispiele : Architektur-Preis Reiners Stifung,Holger Reiners,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL23451161W/Die_Villa_heute_-_Baukultur_und_Lebensart?edition=key%3A/books/OL31311741M,2014,Deutsche Verlags-Anstalt,German,271,"Domestic Architecture, Awards, Architektur-Preis Reiners Stiftung, Architecture, Europe"
"Spiel, Satz und Sieg: 10 Jahre Deutscher Buchpreis","Ingo Irsigler, Gerrit Lembke",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22921434W/Spiel_Satz_und_Sieg?edition=key%3A/books/OL30829054M,2014,Berlin University Press,German,272,"German literature, Deutscher Buchpreis, Börsenverein des Deutschen Buchhandels, Literary prizes, Awards, History, Germany"
Prisade byggnader: Örebro kommuns byggnadspris,Lars Edenskär,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22938829W/Prisade_byggnader?edition=key%3A/books/OL30846064M,2014,Votum,Swedish,79,"Buildings, structures, Awards, Architecture, Örebro kommun (Sweden), Sweden, Örebro kommun"
Yŏnghwaje chŏnmun'ga Im An-ja ŭi nae ka mannan Han'guk yŏnghwa,An Cha Flubacher-Rhim,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22957854W/Yŏnghwaje_chŏnmun'ga_Im_An-ja_ŭi_nae_ka_mannan_Han'guk_yŏnghwa?edition=key%3A/books/OL30864472M,2014,Tsŏ Ch'ulp'an Pon Puksŭ,Korean,364,"Motion pictures, Film festivals, Awards, Korean Motion pictures, History"
Marion Poschmann trifft Wilhelm Raabe: der Wilhelm Raabe-Literaturpreis 2013,Hubert Winkels,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22911116W/Marion_Poschmann_trifft_Wilhelm_Raabe?edition=key%3A/books/OL30821250M,2014,Suhrkamp,German,118,"Criticism and interpretation, Wilhelm Raabe-Literaturpreis, Awards, Appreciation, Literary prizes, Wilhelm Raabe (1831-1910), Marion Poschmann (1969-)"
"Prizes to spur innovation and technology breakthroughs: hearing before the Subcommittee on Research and Technology, Committee on Science, Space, and Technology, House of Representatives, One Hundred Thirteenth Congress, second session, April 9, 2014",United States. Congress. House. Committe...,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL23328156W/Prizes_to_spur_innovation_and_technology_breakthroughs?edition=key%3A/books/OL31177615M,2014,U.S. Government Printing Office,English,57,"Research, Awards, Technology, Finance, Federal aid to research, United States"
Nobel: the grand history of the Peace Prize,Øivind Stenersen,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL23395306W/Nobel?edition=key%3A/books/OL31251074M,2014,Whitman Publishing,English,120,"Nobel Prizes, History, Nobel Prize winners, Peace, Awards, Alfred Bernhard Nobel (1833-1896)"
Nobel negati,E. Gadioli,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL23160813W/Nobel_negati?edition=key%3A/books/OL30998359M,2014,Aracne editrice S.r.l.,Italian,309,"Physics, History, Awards, Nobel Prizes, Physicists, Biography, 20th century"
Cellular impact: South Asia's select mobile innovations 2014,Osama Manzar,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL23278433W/Cellular_impact?edition=key%3A/books/OL31122387M,2014,Inomy Media,English,105,"Cell phone systems, Awards, Cell phones, Social aspects, Economic aspects"
The best American newspaper narratives of 2012,George Getschow,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL23182387W/The_best_American_newspaper_narratives_of_2012?edition=key%3A/books/OL31017452M,2014,"University of North Texas Press, Mayborn Graduate Institute of Journalism",English,247,"Journalism, Awards, Feature stories, American Reportage literature, People with social disabilities, Press coverage, Narration (rhetoric), Arbitration and award, American literature (collections), 20th century, United States"
