title,author,edition_count,cover_url,book_url,publish_date,publisher,language,pages,subjects
Prémio award Estação Imagem 2020 Coimbra,Galeria de Arte Convento Espírito Santo,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32021244W/Prémio_award_Estação_Imagem_2020_Coimbra?edition=key%3A/books/OL43739364M,2020,Estação Imagem,Portuguese,94,"Artistic Photography, Exhibitions, Photojournalism, Photography, Awards, Portugal, Coimbra"
Malta Architecture and Spatial Planning awards: 2019,Conrad Thake,2,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32030277W/Malta_Architecture_and_Spatial_Planning_awards?edition=key%3A/books/OL43798069M,2020,Kite Group,English,256,"Architecture, History, Interior architecture, Malta Architecture and Spatial Planning Awards, Awards, Malta, 21st century"
American illustration: 39,Milan Bozic,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL31903668W/American_illustration?edition=key%3A/books/OL43615309M,2020,American Illustration,English,368,"Illustrators, Competitions, Magazine illustration, Design, Graphic arts, Awards, American Drawing, United States, 21st century"
Betye Saar: Wolfgang-Hahn-Preis 2020 : 2020 Wolfgang Hahn Prize,Carla Cugini,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL31800713W/Betye_Saar?edition=key%3A/books/OL43497634M,2020,Verlag der Buchhandlung Walther König,German,59,"Awards, Found objects (Art), Artists, Artistes, Betye Saar, United States, États-Unis"
Rietveldprijs 2020: het beste van architectuur en stedenbouw in Utrecht,"Arjan den Boer, Mark Hendriks",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32268452W/Rietveldprijs_2020?edition=key%3A/books/OL44015589M,2020,Uitgeverij Thoth,Dutch,47,"Architecture, Modern Architecture, Awards, Dutch Architecture, City planning, Netherlands, Utrecht, 21st century"
Marina Faust,"Marina Faust, Thorsten Sadowsky, Christiane Kuhlmann, Andrea Lehner-Hagwood",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32127512W/Marina_Faust?edition=key%3A/books/OL43861950M,2020,Fotohof,German,175,"Photography, Otto Breicha Prize for Photo Art, Exhibitions, Artistic Photography, Awards, Video art, Marina Faust (1950-)"
Malte Zander: languor : Preis der Kunsthalle Wien 2019,"Malte Zander, Lucas Gehrmann",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32113501W/Malte_Zander?edition=key%3A/books/OL43847173M,2020,Kunsthalle Wien,German,61,"Exhibitions, Video art, Artistic Photography, Awards, Kunsthalle Wien, Malte Zander (1991)"
Nina Vobruba: nest bau : Preis der Kunsthalle Wien 2019,"Nina Vobruba, Lucas Gehrmann",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32113503W/Nina_Vobruba?edition=key%3A/books/OL43847175M,2020,Kunsthalle Wien,German,61,"Exhibitions, Installations (Art), Artistic Photography, Awards, Kunsthalle Wien, Nina Vobruba (1985)"
Canada's Storytellers | Les grands écrivains du Canada: The GG Literary Award Laureates | Les lauréats des Prix littéraires du GG,"A. D. Irvine, Edmond Rivère, Stephanie Tolman",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL31432487W/Canada's_Storytellers_Les_grands_écrivains_du_Canada?edition=key%3A/books/OL43088521M,2020,University of Ottawa Press/Les Presses de l'Universite d'Ottawa,,,"Canadian Authors, Biography, Canadian literature, Awards, Authors, Canadian (French), Governor General's Literary Awards, English literature"
Young Architects 20: Objective,"The Architectural League of New York, Anne Rieselbach, Claire Weisz",2,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL27838805W/Young_Architects_20?edition=key%3A/books/OL38046220M,2021,ORO Editions,English,,"Architecture, Architecture and society, Competitions, Awards, History, Young architects, Architectural League Prize for Young Architects and Designers, Architectural League Prize for Young Architects and Designers. fast (OCoLC)fst01776258"
"Inventing Ideas: Patents and Innovation Prizes, and the Knowledge Economy",B. Zorina Khan,2,https://covers.openlibrary.org/b/id/14573503-M.jpg,https://openlibrary.org/works/OL20760604W/Inventing_Ideas?edition=key%3A/books/OL28093513M,2020,"Oxford University Press, Incorporated",English,,"Creative ability, Patents, Technological innovations, Right of property, Psychology, Awards, Creativity, Créativité, Innovations, Prix et récompenses, Droit de propriété, Property rights"
CyberArts 2020 : Prix Ars Electronica: STARTS Prize '20,"Christine Leopoldseder, Hannes Leopoldseder, Christine Schopf, Gerfried Stocker",1,https://covers.openlibrary.org/b/id/13564363-M.jpg,https://openlibrary.org/works/OL21954739W/CyberArts_2020_Prix_Ars_Electronica?edition=key%3A/books/OL29943179M,2020,Hatje Cantz Verlag GmbH & Co KG,English,256,"Computer animation, Awards, Technology and the arts, Computer art, Prix Ars Electronica"
World Press Photo 2020,World Press Photo Foundation,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21884579W/World_Press_Photo_2020?edition=key%3A/books/OL29843875M,2020,"Lannoo N. V., Uitgeverij",English,240,"Photography, Photojournalism, Awards, Twenty-first century, Pictorial works, Artistic Photography"
Hugo Boss Asia Art: Award for Emerging Asian Artists 2015,Sternberg Press,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21607200W/Hugo_Boss_Asia_Art?edition=key%3A/books/OL29346001M,2020,MIT Press,"English,Chinese",220,"Asian Art, Exhibitions, Awards"
Baloise Art,"David Campany, Martin Schwander, Manuela Ammer, Julika Bosch",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21889829W/Baloise_Art?edition=key%3A/books/OL29853069M,2020,Hatje Cantz Verlag GmbH & Co KG,English,240,"Art, Awards, Modern Art, Art collections, Art museums, Baloise Group"
Yto Barrada - Before History. the Abraaj Group Art Prize 2015,Omar Kholeif,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21598591W/Yto_Barrada_-_Before_History._the_Abraaj_Group_Art_Prize_2015?edition=key%3A/books/OL29325697M,2020,MIT Press,English,232,"Abraaj Group Art Prize, Exhibitions, Art, Awards"
Syntax and Society: The Abraaj Group Art Prize 2016,Nav Haq,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21604096W/Syntax_and_Society?edition=key%3A/books/OL29339466M,2020,MIT Press,English,264,"Art, Exhibitions, Awards"
Brick 20: Outstanding International Brick Architecture,"Wienerberger AG, Wienerberger Ag Wienerberger AG",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22137638W/Brick_20?edition=key%3A/books/OL30158534M,2020,Pavilion Books,English,288,"Brick Building, Awards, Pictorial works, Modern Architecture, Wienerberger Brick Award"
"Newbery and Caldecott Awards: A Guide to the Medal and Honor Books, 2020 Edition",Association for Library Service to Child...,2020,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL19689024W/The_Newbery_Caldecott_awards?edition=key%3A/books/OL28101533M,2020,American Library Association,English,200,"Bibliography, Newbery Medal, Best books, Periodicals, Children's literature, American, Awards, Caldecott Medal, Illustrated children's books, Literary prizes, Library science, United States"
Amartya Sen: Friedenspreis des deutschen Buchhandels 2020 : Ansprachen aus Anlass der Verleihung = Peace Prize of the German Book Trade : conferment speeches,Amartya Sen,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43634362W/Amartya_Sen?edition=key%3A/books/OL59481296M,2020,Börsenverein des Deutschen Buchhandels,"German,English",101,"Awards, Peace, Award presentations, Amartya Sen (1933-), Germany"
"Julien Gracq, prix Goncourt 1951: histoire d'un refus : essai",Roger Aïm,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44340047W/Julien_Gracq_prix_Goncourt_1951?edition=key%3A/books/OL60589298M,2020,Éditions La Simarre,French,75,"Awards, Prix Goncourt, History, Julien Gracq (1910-2007), 20th century"
GUP new 2020,Jorre Both,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32287597W/GUP_new_2020?edition=key%3A/books/OL44035578M,2020,Xpublishers BV,English,409,"Artistic Photography, Awards, Photography, Netherlands"
Cecile B. Evans: 1770-25k,Cecile B. Evans,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21643050W/Cecile_B._Evans?edition=key%3A/books/OL29419663M,2020,MIT Press,English,304,"Exhibitions, Video art, Art, Awards"
The Hattendorf Prize Lectures,"Evan Wilson, Naval War College (U.S.). Press",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44232343W/The_Hattendorf_Prize_Lectures?edition=key%3A/books/OL60465653M,2020,Naval War College Press,English,,"Awards, Naval history, Lectures and lecturing, Naval War College (U.S.), John B. Hattendorf, United States"
Marc Bauer: the blow-up regime,Marc Bauer,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32074882W/Marc_Bauer?edition=key%3A/books/OL43803814M,2020,Distanz Verlag,"German,English",205,"Exhibitions, German Art, Awards, Marc Bauer (1975-), Germany, Berlin"
Vom Zimmermann-Debakel zum Stockhausen-Skandal: Archivstudie nach Aktenlage über den Großen Musikpreis von Nordrhein-Westfalen 1953-1968 in Verbindung mit einem Stück Autobiographie,Helmut Kirchmeyer,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32327426W/Vom_Zimmermann-Debakel_zum_Stockhausen-Skandal?edition=key%3A/books/OL44077981M,2020,Berliner Wissenschafts-Verlag,German,124,"Music, History, Awards, Music, history and criticism, Germany, North Rhine-Westphalia"
Juli Zeh: Heinrich-Böll-Preis der Stadt Köln 2019,"Gabriele Lieselotte Ewenz, Stadtbibliothek Köln",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44694568W/Juli_Zeh?edition=key%3A/books/OL61039300M,2020,Verlag der Buchhandlung Klaus Bittner,German,47,"German literature, History and criticism, German Authors, Biography, Award winners, Literary prizes, History, Awards, Appreciation, Criticism and interpretation, Juli Zeh (1974-), Germany, Cologne, 21st century"
"Premio ""Alonso Cano"" de la Universidad de Granada a la creación artistíca para estudiantes universitarios",Antonio Collados Alcaide,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32088228W/Premio_Alonso_Cano_de_la_Universidad_de_Granada_a_la_creación_artistíca_para_estudiantes_universitar?edition=key%3A/books/OL43818653M,2020,Universidad de Granada,Spanish,,"Spanish Art, Exhibitions, Students, Art, Awards, Universidad de Granada, Spain, Granada, 21st century"
De Best Verzorgde Boeken 2019 = The Best Dutch Book Designs 2019,Amsterdam (Netherlands). Stedelijk Museu...,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44762534W/De_Best_Verzorgde_Boeken_2019_The_Best_Dutch_Book_Designs_2019?edition=key%3A/books/OL61118122M,2020,Stichting de Best Verzorgde Boeken,"English,Dutch",,"Book design, Awards, Catalogs, Netherlands"
Seepage/Ritual: The Abraaj Group Art Prize 2017,Omar Berrada,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21618433W/Seepage_Ritual?edition=key%3A/books/OL29365798M,2020,MIT Press,"English,Arabic",136,"Art, Exhibitions, Awards"
Norbert Scheuer trifft Wilhelm Raabe: der Wilhelm Raabe-Literaturpreis 2019,Hubert Winkels,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32307220W/Norbert_Scheuer_trifft_Wilhelm_Raabe?edition=key%3A/books/OL44056764M,2020,Wallstein Verlag,German,137,"Criticism and interpretation, German literature, History and criticism, Wilhelm Raabe-Literaturpreis, Literary prizes, Awards, Appreciation, Norbert Scheuer (1951-), 20th century, 21st centruy"
Bauernkriegspanorama,Kathrin Röggla,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32307222W/Bauernkriegspanorama?edition=key%3A/books/OL44056766M,2020,Verbrecher Verlag,German,62,"Criticism and interpretation, Social problems, History, Social media, Radicalism, German literature, History and criticism, Awards, Röggla Kathrin, 21st century"
