title,author,edition_count,cover_url,book_url,publish_date,publisher,language,pages,subjects
Nicolas-Born-Preise 2018 an Christoph Ransmayr und Lisa Kreissler,"Alexander Košenina, Christoph Ransmayr, Lisa Kreissler",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44213554W/Nicolas-Born-Preise_2018_an_Christoph_Ransmayr_und_Lisa_Kreissler?edition=key%3A/books/OL60444208M,2019,Wehrhahn Verlag,German,47,"Awards, Christoph Ransmayr (1954-), Lisa Kreissler (1983-)"
"Minju wa inkwŏn ŭi hyŏnjang, Namyŏng-dong Taegongbunsil",Kŭndae Tosi Kŏnch'uk Yŏn'gu Chaedan oe,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32308371W/Minju_wa_inkwŏn_ŭi_hyŏnjang_Namyŏng-dong_Taegongbunsil?edition=key%3A/books/OL44057984M,2019,Chip,Korean,195,"Totalitarianism and architecture, Politics and government, Public buildings, Remodeling for other use, Architectural design, Awards, Minju Inkwŏn Kinyŏmgwan (Korea)"
Judith Schalansky trifft Wilhelm Raabe: der Wilhelm Raabe-Literaturpreis 2018,Hubert Winkels,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32556813W/Judith_Schalansky_trifft_Wilhelm_Raabe?edition=key%3A/books/OL44364334M,2019,Wallstein Verlag,German,124,"Wilhelm-Raabe-Literaturpreis, Literary prizes, Wilhelm Raabe-Literaturpreis, Awards, Criticism and interpretation, Appreciation, Wilhelm Raabe (1831-1910), Judith Schalansky (1980-), Hubert Winkels (1955-)"
Siewcy: laureaci Nagrody Ostrogskiego,Anna Radziukiewicz,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44040623W/Siewcy?edition=key%3A/books/OL60155165M,2019,Fundacja im. Księcia Konstantego Ostrogskiego,"Polish,Belarusian",574,"Spirituality, Orthodox Eastern Church, Awards, Award winners, Kosti͡antyn Ostrozʹkyĭ kni͡azʹ (1526-1608), Poland"
Prix de Rome 2018: Architecture,Marijn Veenhuijzen,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21333358W/Prix_de_Rome_2018?edition=key%3A/books/OL28894547M,2019,NAi Uitgevers / Publishers Stichting,"English,Dutch",50,"Prix de Rome (Netherlands), Exhibitions, Modern Architecture, Awards, Prix de Rome (Netherlands) fast (OCoLC)fst01409876, Prix de Rome (Netherlands) (2018)"
Die Ästhetik der Autopoiesis: Architekturbewertung in Wettbewerben,Marcus van Reimersdahl,1,https://covers.openlibrary.org/b/id/10169508-M.jpg,https://openlibrary.org/works/OL20855936W/Die_Ästhetik_der_Autopoiesis?edition=key%3A/books/OL28238296M,"Jan 19, 2019",Springer VS,German,568,"Architecture, Competitions, Awards"
Der Hahnenschrei: drei Reden,Arno Geiger,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32475866W/Der_Hahnenschrei?edition=key%3A/books/OL44261676M,2019,Carl Hanser Verlag,German,75,"Speeches, addresses, etc., German, Austrian Authors, Awards, 21st century"
CyberArts 2018,"Hannes Leopoldseder, Gerfried Stocker, Christine Schöpf",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL25056706W/CyberArts_2018?edition=key%3A/books/OL33319344M,2018,Hatje Cantz Verlag GmbH & Co KG,English,256,"Computer art, Awards, Computer animation, Technology and the arts"
Children's Book Prizes: An Evaluation and History of Major Awards for Children's Books in the English-Speaking World,Ruth Allen,5,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL25217528W/Children's_Book_Prizes?edition=key%3A/books/OL33689613M,2019,Taylor & Francis Group,English,334,"Children's literature, Children, books and reading, Literary prizes, Children's literature, English, Awards, History, Children's literature, American, Children's literature, Commonwealth (English), Children, Books and reading, Evaluation, Book industries and trade, Littérature de jeunesse anglaise, Prix et récompenses, Histoire, Littérature de jeunesse américaine, Littérature de jeunesse du Commonwealth (anglaise), Enfants, Livres et lecture, Livres, Industrie, LITERARY CRITICISM, European, English, Irish, Scottish, Welsh"
Posthumous Nobel Prize in Chemistry: Ladies in Waiting for the Nobel Prize,"E. Thomas Strom, Vera V. Mainz, Division of the History of Chemistry Sta...",2,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL22543006W/Posthumous_Nobel_Prize_in_Chemistry?edition=key%3A/books/OL34648661M,2019,"Oxford University Press, Incorporated",English,,"Chemistry, Nobel prizes, Awards, History, Nobel Prizes, Nobel Prize winners"
Mao Dun wen xue jiang yan jiu zi liao: MaoDun wenxuejiang yanjiu ziliao,Nannan Ren,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32562021W/Mao_Dun_wen_xue_jiang_yan_jiu_zi_liao?edition=key%3A/books/OL44370177M,2018,Bai hua zhou wen yi chu ban she,Chinese,351,"Chinese literature, Awards, History and criticism, 20th century"
Pfalzpreis für bildende Kunst 2018: Malerei,Heinz Höfchen,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32586917W/Pfalzpreis_für_bildende_Kunst_2018?edition=key%3A/books/OL44396636M,2018,Museum Pfalzgalerie Kaiserslautern,German,56,"German Painting, Exhibitions, Painting, Awards, Germany, 21st century"
Swiss Architectural Award 2018,Nicola Navone,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32568424W/Swiss_Architectural_Award_2018?edition=key%3A/books/OL44376954M,2018,Mendrisio Academy Press,Italian,191,"Modern Architecture, Exhibitions, Architecture, Awards, Switzerland, 21st century"
"Maxxi Bvlgari Prize 2018: Talia Chetrit, Invernomuto, Diego Marcon",Giulia Ferracci,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32572047W/Maxxi_Bvlgari_Prize_2018?edition=key%3A/books/OL44380799M,2018,Quodlibet,Italian,105,"Maxxi Bvlgari Prize, Exhibitions, Young artists, Art, Awards, Invernomuto (Group of artists), Talia Chetrit (1982-), Diego Marcon (1985-), Italy, Rome"
Prix Thun für Kunst und Ethik: eine wachsende Skulptur von George Steinmann : die Preisträgerin 2018,Ursula Biemann,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32572158W/Prix_Thun_für_Kunst_und_Ethik?edition=key%3A/books/OL44380916M,2018,Stämpfli Verlag,German,55,"Art, Awards, Video art, Installations (Art), Ursula Biemann (1955-), Switzerland"
Prémio award Estação Imagem 2018 Coimbra,Portugal) Convento de São Francisco (Coi...,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32445467W/Prémio_award_Estação_Imagem_2018_Coimbra?edition=key%3A/books/OL44223267M,2018,Estação Imagem,Portuguese,94,"Artistic Photography, Exhibitions, Photography, Awards, Portugal, Coimbra"
Matthias Wollgast: the steps with no name,Matthias Wollgast,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32393710W/Matthias_Wollgast?edition=key%3A/books/OL44155149M,2018,Verlag für Moderne Kunst,German,78,"Exhibitions, Installations (Art), Experimental films, Art, Awards, Matthias Wollgast (1981-), Germany"
Ausgezeichneter Stahlbau 2018,Bauforumstahl,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32454744W/Ausgezeichneter_Stahlbau_2018?edition=key%3A/books/OL44233755M,2018,Callwey,German,208,"Iron and steel Building, Structural Steel, Modern Architecture, Architecture, Awards, Germany, 21st century"
Häuser des Jahres,Max Scharnigg,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32454791W/Häuser_des_Jahres?edition=key%3A/books/OL44233808M,2018,Callwey,German,280,"Haus des Jahres (Award), Domestic Architecture, Pictorial works, Designs and plans, Awards, German-speaking Europe"
Ars viva 2019: Kulturkreis der deutschen Wirtschaft im BDI e.V.,"Niko Abramidis & NE, Mathilda Legemah, Sabeth Buchmann",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32454802W/Ars_viva_2019?edition=key%3A/books/OL44233819M,2018,Kerber Verlag,"German,English",139,"Exhibitions, Modern Art, Awards, Kulturkreis der Deutschen Wirtschaft im Bundesverband der Deutschen Industrie, Niko Abramidis & NE (1987-), Cana Bilir-Meier (1986-), Keto Logua (1988-), Germany, 21st century"
António Agostinho Neto: uma vida por Angola : condecorações e títulos honoríficos,Fundação Dr. António Agostinho Neto,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32363821W/António_Agostinho_Neto?edition=key%3A/books/OL44117423M,2018,Fundação Dr. António Agostinho Neto,Portuguese,96,"Awards, Decorations of honor, Pictorial works, António Agostinho Neto (1922-1979), Angola"
Volgogradt︠s︡y - kavalery ordena Aleksandra Nevskogo,A. V. Materikin,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32334941W/Volgogradt︠s︡y_-_kavalery_ordena_Aleksandra_Nevskogo?edition=key%3A/books/OL44087476M,2018,"Izdatelʹstvo ""Panorama""",Russian,351,"Stalingrad, Battle of, Volgograd, Russia, 1942-1943, Medals, Awards, Veterans, Biography, World War, 1939-1945, Medals, badges, decorations, Soviet Union. Raboche-Krestʹi︠a︡nskai︠a︡ Krasnai︠a︡ Armii︠a︡, Soviet Union, Russia (Federation), Volgograd, Volgograd (Russia), Stalingradskai︠a︡ oblastʹ"
Signature Art Prize 2018: Asia Pacific Breweries Foundation,Asia Pacific Breweries Foundation,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32319855W/Signature_Art_Prize_2018?edition=key%3A/books/OL44070072M,2018,Singapore Art Museum,English,211,"Asian Art, Exhibitions, Art, Artists, Biography, Awards, Central Asia, Pacific Area, Asia, 21st century"
"Prix Meret Oppenheim 2018: Schweizer Grand Prix Kunst = Grand Prix suisse d'art = Gran Premio svizzero d'arte = Grond premi svizzer d'art : Sylvie Fleury, Thomas Hirschhorn, Luigi Snozzi","Sylvie Fleury, Manuela Schlumpf, Giovanni Carmine",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32335931W/Prix_Meret_Oppenheim_2018?edition=key%3A/books/OL44088507M,2018,Bundesamt für Kultur,German,141,"Prix Meret Oppenheim, Interviews, Art, Awards, Swiss Art, Artists, Sylvie Fleury (1961-), Thomas Hirschhorn, Luigi Snozzi (1932-), Switzerland, 21st century"
"Es dauert, es ist riskant, es bleibt womöglich für immer: 2017/18",Oliver Kornhoff,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32604191W/Es_dauert_es_ist_riskant_es_bleibt_womöglich_für_immer?edition=key%3A/books/OL44414740M,2018,Salon Verlag,"German,English",143,"Ceramic sculpture, Exhibitions, Art, Awards, Germany, Rhineland-Palatinate, 21st century"
Was ist wahr: Kunstpreis der Erzdiözese Freiburg 2019,Isabelle von Marschall,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32604366W/Was_ist_wahr?edition=key%3A/books/OL44414925M,2018,Modo Verlag,German,104,"Modern Art, Exhibitions, Art and religion, Art, Awards, Germany, Freiburg im Breisgau, 21st century"
31o Prêmio Design Museu da Casa Brasileira,Brazil) Prêmio Design Museu da Casa Bras...,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32486367W/31o_Prêmio_Design_Museu_da_Casa_Brasileira?edition=key%3A/books/OL44276278M,2018,Museu da Casa Brasileira,"Portuguese,English",142,"Industrial design, Exhibitions, Awards, Design, History, Posters, Brazil, 21st century"
Young architects: Support,Architectural League of New York,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32614168W/Young_architects?edition=key%3A/books/OL44425245M,2018,The Architectural League of New York,English,176,"Architecture, Awards, History, Young architects, Architectural League Prize for Young Architects and Designers, Architectural League Prize for Young Architects and Designers. fast (OCoLC)fst01776258, United States, 21st century"
Międzynarodowy Salon Martwa Natura w Fotografii: International Exhibition Still Life in Photography : Częstochowa 2018,"Poland) Międzynarodowy Salon ""Martwa nat...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32309296W/Międzynarodowy_Salon_Martwa_Natura_w_Fotografii?edition=key%3A/books/OL44058947M,2018,Miejska Galeria Sztuki w Częstochowie,Polish,62,"Still-life photography, Artistic Photography, Competitions, Awards"
[S]BUK1: 1. međunarodno studentsko bijenale umetnosti knjige 08 - 20.11.2018. Galerija Doma kulture Studentski grad = 1st International student biennale of artist book,"Olivera Batajić Sretenović, Maida Gruden",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32273344W/S_BUK1?edition=key%3A/books/OL44020733M,2018,"Dom kulture ""Studentski grad""",Multiple languages,60,"Graphic arts, Illustration of books, Themes, motives, Technique, Awards, Art students, College students' art, Serbia"
"XIX Bijenale studentske grafike Srbije, 12-31. 5. 2018","Maida Gruden, Iva Kijevčanin",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32273420W/XIX_Bijenale_studentske_grafike_Srbije_12-31._5._2018?edition=key%3A/books/OL44020810M,2018,"Dom kulture ""Studentski grad""",Serbian,44,"Graphic arts, Study and teaching, Technique, Awards, Competitions, Exhibitions, Prints, Graphic artists, Art students, College students' art, Bijenale studentske grafike Srbije, Serbia"
"Kaiga, hanga no shōjiten",Nichigai Asoshiētsu,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32361815W/Kaiga_hanga_no_shōjiten?edition=key%3A/books/OL44115273M,2018,Nichigai Asoshiētsu,Japanese,610,"Japanese Painting, Handbooks, manuals, Awards, Japanese Prints, Award winners, Painting, Prints, Kaiga-Benran, Hanga-Benran, Hyōshō-Benran, Japan, 1868-"
"Maravara sasakom dvara pradatta sammana: (siropava, tazima, evam kuraba)",Mahendrasiṃha Taṃvara Khetāsara,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32322263W/Maravara_sasakom_dvara_pradatta_sammana?edition=key%3A/books/OL44072566M,2018,Maharaja Manasimha Pustaka Prakasa Sodha-Kendra,Rajasthani,400,"Awards, Royal houses, India, Jodhpur (District)"
"Under 30: giovane arte svizzera, Premio Kiefer Hablitzel 2017, XIII Edizione = junge Schweizer Kunst, Kiefer Hablitzel Preis 2017, XIII Edition",Elio Schenini,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32422497W/Under_30?edition=key%3A/books/OL44197788M,2018,Verlag für Moderne Kunst,Italian,104,"Swiss Art, Exhibitions, Kiefer Hablitzel Preis, Young artists, Art, Awards, Switzerland, 21st century"
Verleihung des Elften Würth-Preises für Europäische Literatur an Christoph Ransmayr,,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32327464W/Verleihung_des_Elften_Würth-Preises_für_Europäische_Literatur_an_Christoph_Ransmayr?edition=key%3A/books/OL44078020M,2018,Swiridoff und Museum Würth,German,75,"Awards, European literature, Christoph Ransmayr (1954-)"
Paramavīra cakra: Bhāratīya laśkaranā 21 paramavīra śeradilonī śauryagāthā,Harshala Pushkarṇā,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32287777W/Paramavīra_cakra?edition=key%3A/books/OL44035765M,2018,Mudraka ane Prakāśaka Yurenasa Buksa,Gujarati,239,"Param vir chakra, Biography, Army, Officers, Medals, badges, decorations, Heroes, Awards, Armed Forces, India"
Arteam cup: contemporary art prize : 2020 · 6a edizione,"Matteo Galbiati, Livia Savorelli, Nadia Stefanel",2,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32280217W/Arteam_cup?edition=key%3A/books/OL44027885M,2020,Vanilla edizioni,Italian,143,"Italian Art, Exhibitions, Art, Awards, Italy, Forlì, 21st century"
Povestea Premiului NUX,Adrian Munteanu,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32283529W/Povestea_Premiului_NUX?edition=key%3A/books/OL44031338M,2018,eLiteratura,Romanian,215,"Awards, Book industries and trade, Exhibitions, Adrian Munteanu (1948-), Italy, Milan"
"Villes et territoires en diagonale: Pierre Veltz, Grand prix de l'urbanisme 2017, nominés Jacques Lévy, Philippe Madec, Alfred Peter","Ariella Masboungi, Mireille Guignard",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32431667W/Villes_et_territoires_en_diagonale?edition=key%3A/books/OL44207895M,2018,Éditions Parenthèses,French,191,"Awards, Grand prix de l'urbanisme, City planning, Modern Architecture, Architecture, History, Pierre Veltz, France, 21st century"
